id,earliest_cr_line,revol_bal,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
672895,Oct-93,4078,5472.572713,11/1/2012,2379.94,12/1/2012
672970,5-Dec,3471,8028.429618,3/1/2016,133.63,5/1/2016
672974,Dec-85,1619,4287.471261,12/1/2012,1759.1,2/1/2013
673001,Mar-98,7380,1009.59,6/1/2011,337.23,5/1/2016
673008,2-Sep,1198,11251.88525,7/1/2011,9923.79,8/1/2011
673032,Aug-95,678,9455.769243,6/1/2012,205.46,6/1/2012
673062,1-Mar,1284,2011.8,3/1/2011,2012.02,8/1/2014
673070,Feb-00,20919,3511.24,6/1/2011,879.47,5/1/2016
673142,5-Aug,8172,11470.72,11/1/2015,938.22,11/1/2015
673216,1-Sep,3009,13065.55672,3/1/2013,4587.94,5/1/2013
673303,5-Jun,499,6969.672675,3/1/2014,214.32,1/1/2016
673307,Aug-98,16065,21985.27,5/1/2014,78.31,8/1/2014
673309,May-00,39507,7817.400782,3/1/2014,235.45,5/1/2016
673321,Apr-97,13703,12281.66081,7/1/2011,11170.48,8/1/2011
673339,Feb-00,1640,9991.797719,3/1/2012,6681.12,4/1/2016
673352,Dec-97,1631,11797.17296,1/1/2013,4807.81,2/1/2013
673363,Mar-97,12858,14165.57522,3/1/2014,459.99,5/1/2016
673377,Sep-98,22425,11176.94041,7/1/2012,5989.75,5/1/2016
673379,Aug-84,55868,15721.15985,1/1/2014,6262.94,1/1/2014
673432,Mar-96,30818,14058.44801,12/1/2011,10350.28,1/1/2016
673461,3-Mar,2778,15808.40625,4/1/2011,15810.03,1/1/2016
673463,Dec-87,9500,12893.2,1/1/2015,3120.77,1/1/2015
673491,2-Nov,10978,12298.34684,3/1/2012,7735.32,8/1/2015
673506,Jul-98,12476,10623.14,7/1/2013,51.84,5/1/2016
673529,1-Mar,0,4944.73018,4/1/2013,1614.99,4/1/2016
673585,Nov-94,8590,4767.841057,3/1/2012,3243.13,5/1/2016
673602,Jul-00,5911,10328.18345,6/1/2011,9652.11,6/1/2011
673608,May-79,6919,15431.566,3/1/2016,256.76,2/1/2016
673620,Dec-93,463,12328.7148,3/1/2014,360.36,4/1/2016
673623,Aug-84,13742,1697.92,5/1/2012,121.99,5/1/2016
673632,May-97,5368,6173.585374,3/1/2014,196.41,8/1/2014
673667,Apr-89,13999,41508.68254,8/1/2012,2301.63,8/1/2012
673712,Sep-00,1852,6075.994248,5/1/2011,5891.15,6/1/2011
673721,Jul-97,26947,22976.86449,1/1/2013,8654.97,2/1/2013
673722,8-Jan,364,7439.083379,3/1/2014,210.82,5/1/2016
673776,Oct-99,49594,17600.55746,1/1/2014,613.47,1/1/2014
673800,Apr-97,19713,24797.14981,3/1/2014,705.91,5/1/2016
673809,Nov-66,12715,29445.56233,3/1/2014,848.67,5/1/2016
673814,4-Jul,4283,13396.25366,3/1/2014,399.58,5/1/2015
673841,Aug-00,2758,3169.935,9/1/2011,2604,7/1/2013
673900,Jul-00,545,5424.589831,3/1/2013,882.12,3/1/2013
673901,Dec-98,6484,7415.472456,11/1/2012,3186.78,3/1/2016
673932,2-Jul,7193,10422.11999,6/1/2015,1684.78,6/1/2015
673945,7-Jan,3494,4624.841553,8/1/2013,890.26,4/1/2015
674014,Dec-00,7118,21170.49854,3/1/2014,632.45,5/1/2016
674034,Nov-00,18325,16156.7888,5/1/2014,484.13,9/1/2014
674071,1-Jun,21532,12691.57,4/1/2014,39.55,7/1/2014
674085,Oct-93,61523,18786.60707,3/1/2014,550.88,2/1/2014
674088,Jul-98,30630,10783.91079,10/1/2013,1795.21,5/1/2016
674099,Dec-00,21741,8831.606167,3/1/2016,146.88,5/1/2016
674149,Jan-95,8864,7692.446089,2/1/2012,16.9,2/1/2012
674215,Apr-94,9039,11744.9513,11/1/2012,5457.02,2/1/2014
674220,Oct-91,8478,27868.0439,7/1/2013,13887.4,12/1/2015
674221,Feb-88,32885,13350.92355,9/1/2013,2580.81,2/1/2016
674225,Dec-96,44693,17111.15524,8/1/2014,731.25,5/1/2016
674232,Jun-97,21690,9373.588257,3/1/2014,289.37,5/1/2016
674275,Dec-78,12523,10081.85322,5/1/2013,5634.03,12/1/2015
674290,4-Jan,2323,13396.25366,3/1/2014,406.43,2/1/2016
674320,Jan-94,5109,5794.309508,1/1/2014,332.19,8/1/2015
674359,Jul-96,4105,15421.20775,3/1/2014,460.24,2/1/2014
674376,Dec-84,17933,4628.38,6/1/2013,171.44,5/1/2016
674378,Oct-85,21749,25365.23752,1/1/2014,2156.37,5/1/2016
674399,Sep-98,22299,35672.59,3/1/2015,7356.99,5/1/2016
674426,4-Dec,4866,53612.08994,4/1/2016,893.23,4/1/2016
674448,Jun-98,33483,56199.43995,3/1/2016,936.5,3/1/2016
674451,5-Sep,3392,2235.88,11/1/2012,103.04,3/1/2013
674490,Feb-94,23180,17026.7235,9/1/2012,11249.1,3/1/2016
674492,2-Jun,11128,13970.37142,12/1/2013,263.33,4/1/2016
674511,Dec-99,19401,37992.10337,3/1/2016,632.71,2/1/2016
674589,Dec-99,26210,10686.88154,3/1/2014,325.88,5/1/2016
674595,Sep-00,12140,15429.18999,3/1/2016,256.75,3/1/2016
674613,Sep-91,204,1161.97,7/1/2012,68.23,2/1/2013
674628,Dec-82,33885,11616.14039,4/1/2014,349.62,3/1/2016
674629,Aug-96,5596,5891.853846,9/1/2011,4012.53,3/1/2016
674647,Oct-96,12995,11678.77501,3/1/2014,332.43,3/1/2014
674652,Oct-97,6958,10498.10473,1/1/2012,6077.71,2/1/2012
674670,Nov-00,3959,3697.67,7/1/2013,35.17,11/1/2013
674675,Dec-90,9352,10069.76,2/1/2014,103.98,3/1/2014
674719,Oct-99,10950,11721.70144,3/1/2014,347.54,5/1/2016
674720,Feb-94,4931,3213.125457,8/1/2013,1641.33,4/1/2014
674747,Sep-99,24128,29488.28595,3/1/2016,490.96,2/1/2016
674749,5-Jul,19200,36014.15992,10/1/2015,3566.16,5/1/2016
674788,Jan-96,12328,6070.070215,3/1/2014,180.12,3/1/2014
674846,May-98,0,41818.83306,3/1/2013,4913.77,3/1/2013
674848,Sep-00,832,23700.57741,1/1/2016,1171.32,1/1/2016
674851,5-Jun,7792,10303.31,5/1/2015,1833.36,4/1/2016
674906,1-Jun,33487,10958.02126,4/1/2012,7066.29,4/1/2012
674916,4-Apr,58,4322.422478,8/1/2012,1291.09,1/1/2015
674931,3-Jul,891,12758.03,3/1/2014,337.21,6/1/2014
674942,Dec-83,28038,21999.08001,11/1/2015,1804.73,11/1/2015
674948,Oct-98,24376,31218.77075,4/1/2014,11321.82,5/1/2016
674950,Jul-89,6524,7716.489281,2/1/2013,4614.82,8/1/2014
674952,May-70,12371,27369.9,12/1/2014,608.22,12/1/2014
674975,Dec-95,21200,13398.50024,4/1/2014,22.46,4/1/2016
674982,1-Aug,29755,14374.43,6/1/2012,952.25,10/1/2012
675007,Feb-93,10597,37894.20718,6/1/2015,6027.04,6/1/2015
675015,2-Oct,11910,2904.035099,3/1/2014,88.09,3/1/2015
675017,Sep-96,1441,21594.76037,10/1/2011,18797.34,10/1/2011
675042,4-Jun,2824,4852.540919,3/1/2014,144.8,4/1/2014
675104,Nov-96,2989,18818.21997,12/1/2015,1233.65,12/1/2015
675108,May-91,827,28297.83002,2/1/2012,22329.09,2/1/2012
675170,Aug-97,11387,7436.353381,3/1/2014,248.98,3/1/2014
675221,Aug-97,28613,9089.355342,8/1/2012,4933.89,8/1/2012
675223,7-Aug,2456,6102.236643,3/1/2014,181.08,3/1/2014
675248,Dec-80,8087,9443.738468,3/1/2014,304.81,3/1/2014
675264,Mar-99,8849,3349.063417,3/1/2014,102.39,2/1/2015
675269,Oct-00,160,5581.772363,3/1/2014,159.71,11/1/2015
675272,Jan-98,31051,4053.46,9/1/2013,129.07,2/1/2014
675276,Jun-87,56373,10159.1229,6/1/2011,2.33,5/1/2011
675281,Jan-97,2875,3052.45,7/1/2011,2782.76,12/1/2015
675283,Oct-88,10871,14180.73177,3/1/2014,451.66,4/1/2016
675289,Nov-98,12902,5777.54871,2/1/2014,174.52,2/1/2014
675296,Mar-94,1215,6111.903108,7/1/2011,5569.66,6/1/2011
675301,Aug-96,9951,11102.57365,3/1/2014,318.28,12/1/2015
675316,5-Dec,1952,6232.335405,6/1/2011,5944.42,6/1/2011
675323,5-Oct,811,7627.399927,3/1/2014,231.54,3/1/2014
675333,Apr-97,6099,11244.55096,7/1/2012,8044.21,4/1/2016
675343,1-Aug,6847,5222.66,9/1/2012,26.35,2/1/2013
675344,Aug-85,15030,12840.57775,10/1/2012,6320.48,4/1/2015
675379,Aug-97,32817,33053.11707,3/1/2014,1015,5/1/2016
675469,Nov-99,5937,9952.481868,5/1/2012,1029.44,5/1/2016
675486,3-Nov,11818,6693.460656,7/1/2013,1666.98,5/1/2016
675495,Nov-87,6521,5977.419703,5/1/2012,600.05,4/1/2012
675497,Dec-84,7625,6526.497347,8/1/2013,1444.39,8/1/2013
675500,Dec-98,2502,31381.53004,3/1/2016,522.76,5/1/2016
675501,Feb-97,11762,10225.25903,9/1/2011,8644.85,4/1/2016
675511,Dec-92,75629,10880.97348,3/1/2014,98.94,3/1/2014
675527,Jul-91,16283,8881.709975,4/1/2012,19.58,5/1/2016
675529,Jul-86,2045,7415.107503,11/1/2013,1015.19,5/1/2015
675534,4-Jan,10744,15560.66,3/1/2016,258.42,3/1/2016
675537,3-Feb,20120,33081.40802,3/1/2013,18302.94,3/1/2013
675545,Dec-93,19405,23581.01002,3/1/2016,392.24,3/1/2016
675547,Jun-94,50328,10898.41212,9/1/2012,5628.53,5/1/2016
675548,Oct-99,7105,10353.67417,7/1/2012,5897.74,10/1/2015
675553,Aug-99,8132,4490.728478,9/1/2012,2287.37,6/1/2013
675563,Apr-97,14409,13404.9768,1/1/2012,9636.6,3/1/2012
675565,3-Nov,11429,10770.96001,9/1/2015,1249.6,9/1/2015
675570,May-00,4640,7006.74149,3/1/2016,116.13,5/1/2016
675575,4-Sep,8697,15790.86648,12/1/2012,9499.09,5/1/2016
675584,Apr-99,19768,17211.86821,1/1/2013,2415.16,2/1/2016
675591,Sep-97,14671,2500.84,12/1/2011,277.98,4/1/2016
675607,May-87,18623,45995.56995,3/1/2016,765.77,3/1/2016
675609,Jul-87,9775,32127.42145,5/1/2013,8979.87,5/1/2013
675621,3-May,23584,42889.73484,3/1/2016,714.78,5/1/2016
675624,Oct-99,14238,4856.025037,3/1/2014,146.28,5/1/2016
675629,2-May,7386,5051.115309,3/1/2014,163.26,5/1/2016
675642,1-Jan,19201,6898.796847,10/1/2011,5667.13,2/1/2016
675643,Nov-94,9978,15433.56998,4/1/2016,261.13,4/1/2016
675652,6-Jul,1503,2860.682575,5/1/2012,1945.97,5/1/2013
675685,Feb-82,14817,36198.48473,3/1/2016,602.6,3/1/2016
675687,Aug-00,7921,10016.54069,2/1/2013,3789.04,11/1/2015
675701,Nov-95,8859,15539.00026,4/1/2014,5813.41,4/1/2016
675702,Oct-99,14392,4365.476181,1/1/2014,379.42,5/1/2016
675716,Mar-93,16734,9771.780948,3/1/2014,284.89,4/1/2014
675717,5-Nov,2695,928.92,3/1/2012,77.95,5/1/2016
675733,May-00,12786,22974.74003,2/1/2016,763.64,4/1/2016
675736,3-Sep,12961,6890.862379,3/1/2014,191.72,3/1/2014
675737,3-Nov,9577,7857.29048,3/1/2014,256.42,3/1/2014
675756,Apr-98,99843,12669.30943,12/1/2014,175.05,12/1/2014
675763,Aug-94,4966,43702.61006,10/1/2012,27884.7,9/1/2012
675764,Nov-00,28799,15628.96262,3/1/2014,452.5,3/1/2014
675777,1-Jan,4724,8686.027508,3/1/2014,261.49,3/1/2014
675788,Jan-95,9187,14522.82748,8/1/2014,4499.14,5/1/2016
675806,Oct-90,55719,33538.10575,3/1/2014,940.38,3/1/2014
675807,3-Sep,10926,7284.144611,3/1/2014,207.57,1/1/2016
675815,May-98,11942,15809.42,3/1/2016,262.92,2/1/2016
675816,Jun-92,24058,21077.56412,3/1/2014,600.56,3/1/2016
675827,Nov-00,9120,13474.76774,11/1/2013,1853.78,5/1/2016
675837,Apr-97,5233,2986.559579,6/1/2013,605.76,6/1/2013
675850,Jun-97,15660,15054.56,12/1/2012,662.34,5/1/2013
675855,1-Jul,12383,18744.60792,2/1/2012,14540.4,6/1/2015
675858,Feb-89,30184,14792.3748,2/1/2012,39.73,10/1/2014
675864,May-94,129538,13412.86996,9/1/2012,68.56,9/1/2014
675873,Nov-92,0,16948.07997,9/1/2015,1976.77,9/1/2015
675900,Jun-95,17721,17612.4676,3/1/2014,520.81,3/1/2014
675917,2-Dec,4413,8924.072112,4/1/2012,440.31,9/1/2014
675918,Oct-96,2494,31942.34112,10/1/2012,15270.89,10/1/2015
675920,4-Dec,13830,6434.860005,5/1/2015,1144.79,5/1/2015
675933,Jan-99,18799,13872.12,4/1/2011,13873.37,5/1/2016
675952,5-Oct,7328,1013.12,10/1/2011,117.44,3/1/2012
675963,Jun-89,86700,8191.39,10/1/2014,180.72,3/1/2015
675966,5-Jan,14615,10334.4082,1/1/2013,4130.29,1/1/2014
675971,3-Dec,369,1904.53809,7/1/2012,1092.54,11/1/2015
676013,Jan-00,2450,33879.39279,11/1/2011,28311.03,11/1/2011
676019,Dec-86,12267,8453.954412,3/1/2014,252.95,5/1/2016
676021,Jan-98,11958,9826.50109,4/1/2016,1.5,3/1/2016
676031,4-Apr,9871,1766.507001,12/1/2012,752.05,3/1/2014
676033,6-Aug,1880,14511.05482,2/1/2014,826.35,2/1/2014
676035,Feb-99,6829,13937.64019,6/1/2013,3777.53,6/1/2015
676042,6-Jul,2052,2502.41,10/1/2012,120.67,3/1/2013
676047,Aug-94,18875,23274.07999,6/1/2015,3764.41,5/1/2016
676051,Jan-78,26516,13323.09615,3/1/2014,376.23,3/1/2014
676079,Jun-95,3075,3536.301663,12/1/2013,400.71,12/1/2013
676097,4-May,2145,1571.423469,3/1/2014,49.54,3/1/2014
676123,Sep-93,74851,7704.99,11/1/2015,633.09,5/1/2016
676147,Aug-92,29318,18087.25065,9/1/2012,12002.68,9/1/2012
676161,Sep-93,679,2622.949144,12/1/2011,2004.65,5/1/2016
676186,Nov-00,351,3743.805232,7/1/2013,922.77,5/1/2016
676191,Mar-78,0,2232.708945,4/1/2014,68.36,4/1/2014
676202,Mar-00,43468,37390.95616,3/1/2014,1102.12,3/1/2014
676203,Jan-98,30961,11102.57365,3/1/2014,315.14,4/1/2016
676204,Aug-85,6823,24525.49974,3/1/2014,694.18,4/1/2016
676226,2-May,4241,11341.64747,7/1/2012,6331.03,7/1/2012
676230,Aug-94,9198,17424.26842,3/1/2014,519.92,5/1/2016
676247,1-Apr,2727,11072.00691,6/1/2012,6534.42,8/1/2012
676268,Dec-96,2298,41341.30193,3/1/2013,14397.65,3/1/2013
676271,Jun-91,9728,7681.121277,1/1/2013,3133.91,5/1/2014
676285,1-Jul,14289,22799.92993,3/1/2016,379.34,2/1/2016
676290,Oct-99,9707,11075.4133,3/1/2013,3947.35,4/1/2016
676301,3-Oct,5688,5808.070197,3/1/2014,180.07,4/1/2016
676308,5-Feb,4496,3071.408009,10/1/2012,1564.5,5/1/2016
676313,Aug-00,540,7082.787618,3/1/2014,231.71,3/1/2014
676330,Sep-79,5857,6374.4,11/1/2013,212.48,5/1/2016
676332,Dec-95,10596,18111.54219,3/1/2014,528.25,3/1/2014
676382,Feb-98,14057,17328.44161,9/1/2013,3300.37,5/1/2016
676410,Feb-99,4260,5169.734609,7/1/2011,4850.41,7/1/2015
676417,2-Dec,3371,7898.838284,3/1/2014,235.22,6/1/2014
676423,5-Mar,1535,3672.650097,2/1/2014,209.69,6/1/2015
676427,2-Aug,18678,5412.818431,7/1/2012,3088.77,1/1/2014
676430,1-Nov,2602,13386.26536,2/1/2014,5328.01,2/1/2014
676438,4-Nov,5581,4602.915361,12/1/2013,104.21,11/1/2014
676471,4-Jan,4118,30087.49147,5/1/2014,10334.9,5/1/2014
676495,5-Jul,113,1884.029713,12/1/2011,1440.67,5/1/2015
676502,May-98,6941,11155.63835,7/1/2013,2771.7,4/1/2016
676521,Oct-99,9456,5867.149212,1/1/2014,499.02,4/1/2016
676543,Jan-00,5976,18204.31903,5/1/2014,6572.28,3/1/2015
676546,Jan-90,36670,930.1,8/1/2011,187.08,5/1/2016
676629,Jan-89,1172,5458.819817,3/1/2014,173.49,7/1/2015
676630,May-89,1639,4488.362028,12/1/2011,36.57,12/1/2011
676637,Sep-94,3110,23540.95002,3/1/2016,391.71,2/1/2016
676647,Jun-90,8486,5981.389324,3/1/2016,99.08,3/1/2016
676667,Sep-95,11560,2909.400108,10/1/2013,476.62,2/1/2015
676706,Mar-69,52831,26667.06807,6/1/2012,15715.08,6/1/2012
676756,Apr-86,38948,49759.92338,6/1/2014,16615.1,6/1/2015
676779,Jun-92,11160,11868.87,7/1/2012,741.88,5/1/2016
676800,Mar-97,2095,22078.53691,10/1/2012,14209.5,8/1/2014
676812,Oct-00,937,11224.70068,3/1/2014,348.37,6/1/2014
676849,Apr-00,9674,7044.962015,3/1/2014,209.7,3/1/2014
676867,Dec-72,12869,17424.26842,3/1/2014,523.82,3/1/2014
676880,4-Dec,8757,8149.358914,3/1/2014,253.88,5/1/2014
676925,Sep-87,13957,6437.3,6/1/2014,323.8,11/1/2014
676941,Dec-00,918,5772,4/1/2013,216.13,9/1/2013
676959,Jul-88,3823,9437.181785,3/1/2014,268.85,2/1/2015
676963,Nov-97,34506,10546.86636,4/1/2014,201.96,5/1/2016
676980,4-Mar,3347,31052.89764,3/1/2016,516.85,3/1/2016
676986,1-Dec,2849,4181.66,12/1/2013,113.35,6/1/2014
677014,Mar-91,0,8132.199214,3/1/2016,135.33,3/1/2016
677017,Dec-96,6363,10923.0047,1/1/2013,4451.46,2/1/2013
677032,Mar-99,2460,13186.0705,4/1/2013,4308.16,4/1/2013
677043,Jul-97,1845,15076.45,3/1/2016,250.93,3/1/2016
677048,Mar-00,8783,15393.6719,7/1/2013,3809.25,7/1/2013
677049,Dec-00,2174,2802.910817,3/1/2014,80.79,3/1/2014
677055,Jun-87,11733,2247.91,5/1/2012,100.15,5/1/2016
677072,Mar-95,34845,48304.30994,1/1/2015,4693.06,4/1/2016
677086,Mar-90,11525,13366.8062,7/1/2013,2287.05,4/1/2016
677087,3-Mar,2289,5865.34,11/1/2011,5005.84,5/1/2016
677108,Aug-97,11798,6102.236643,3/1/2014,192.19,12/1/2015
677115,6-Aug,6841,4513.523192,4/1/2012,2881.39,4/1/2012
677131,May-88,59512,7361.349147,3/1/2014,214.97,5/1/2016
677134,3-Jun,13243,15807.21171,6/1/2013,4234.09,6/1/2013
677162,4-Sep,1291,11390.31177,10/1/2012,7571.68,10/1/2012
677175,Dec-96,13794,8665.27541,3/1/2014,255.21,4/1/2016
677199,Feb-90,76001,30361.50228,5/1/2012,21805.2,5/1/2016
677202,Sep-96,25686,27380.82189,7/1/2015,3964.77,7/1/2015
677271,Oct-97,2743,19782.23047,5/1/2014,7063.74,4/1/2016
677310,Feb-99,3163,9862.786874,4/1/2012,6362.97,5/1/2013
677324,Dec-95,8195,13115.95791,3/1/2012,8820.28,5/1/2016
677326,7-Dec,1651,5794.681349,5/1/2013,292.17,4/1/2016
677330,Oct-95,9331,28257.88279,1/1/2014,11425.38,1/1/2014
677342,Nov-94,19780,14089.98657,3/1/2014,417.15,3/1/2016
677347,Sep-99,4468,16524.11313,5/1/2012,10206.38,3/1/2014
677354,Nov-96,171,7129.71,8/1/2012,35.36,12/1/2012
677395,Dec-96,2275,6906.652557,9/1/2013,3416.09,9/1/2013
677398,1-Apr,763,13439.08645,7/1/2012,9621.69,9/1/2013
677405,4-Nov,2225,3821.167446,3/1/2014,120.31,3/1/2014
677458,Oct-98,19617,12972.5,11/1/2013,65.4,5/1/2016
677482,Dec-91,5488,3821.167446,3/1/2014,121.59,3/1/2014
677491,Apr-85,20135,5458.819817,3/1/2014,173.81,5/1/2016
677492,Nov-97,6232,12386.33965,3/1/2016,205.78,3/1/2016
677497,Dec-95,2933,23311.61,11/1/2015,1902.31,5/1/2016
677563,May-93,6133,6066.60833,7/1/2013,1472.06,7/1/2015
677567,Sep-83,6019,10338.39502,3/1/2014,307.79,5/1/2016
677569,Nov-94,12210,36702.28659,11/1/2012,16512.91,5/1/2016
677605,2-Dec,26491,18210.2885,3/1/2014,531.91,3/1/2014
677650,2-Sep,7004,11641.85455,2/1/2012,8238.66,4/1/2014
677651,2-Sep,21817,16090.21812,8/1/2012,8552.24,1/1/2016
677670,1-Apr,26689,13396.25367,3/1/2014,385.81,3/1/2014
677677,2-May,18710,3349.063417,3/1/2014,100.83,3/1/2014
677683,Jan-79,17000,19634.82003,4/1/2016,95.94,4/1/2016
677684,Apr-97,16335,17756.73619,5/1/2012,421.49,10/1/2012
677690,Nov-00,4503,2244.940137,3/1/2014,71.35,3/1/2014
677760,Jun-00,6790,4646.467722,3/1/2014,139.22,5/1/2016
677798,4-Feb,920,7470.872576,5/1/2012,4667.88,5/1/2012
677802,7-Mar,21012,15264.60665,11/1/2013,1574.27,5/1/2016
677831,May-93,1626,20506.8617,6/1/2011,20032.53,7/1/2015
677834,2-Dec,3911,14972.02458,9/1/2012,9785.68,9/1/2012
677842,Mar-98,17258,19992.88494,10/1/2013,3307.68,4/1/2016
677855,Apr-00,16882,21368.18004,3/1/2016,355.33,3/1/2016
677882,Sep-91,19885,10945.12,3/1/2016,181.75,4/1/2016
677888,Oct-84,27168,10050.95605,4/1/2013,1205.57,5/1/2014
677901,Apr-00,17,14736.56181,7/1/2012,10505.31,7/1/2012
677902,Jun-93,34407,23739.76,3/1/2016,395.23,5/1/2016
677932,Apr-97,26301,18054.2858,9/1/2012,12092.61,9/1/2012
677937,Feb-99,77963,37738.29372,1/1/2013,14774.66,5/1/2016
677983,1-May,1790,4343.013754,3/1/2014,127.05,3/1/2014
677988,4-Nov,9481,3349.315167,12/1/2013,376.58,4/1/2014
678015,Jun-92,7683,3079.03,11/1/2012,126,2/1/2013
678079,1-Apr,3676,11217.21445,3/1/2014,327.67,3/1/2014
678086,May-77,13548,3767.183445,3/1/2012,2575.69,3/1/2012
678088,Oct-98,119970,41630.49885,6/1/2012,30213.72,5/1/2012
678111,Aug-97,3666,3426.79,1/1/2013,143.87,6/1/2013
678117,Aug-90,18285,21485.41957,9/1/2014,6220.66,4/1/2016
678125,May-78,52045,11553.73753,3/1/2014,336.22,3/1/2014
678133,Apr-81,20730,9264.549663,8/1/2012,4911.97,5/1/2016
678177,Dec-96,8077,14897.44991,1/1/2013,9158.89,2/1/2013
678210,Sep-97,2908,10365.88215,5/1/2013,567.59,5/1/2013
678241,Aug-84,14785,18852.54986,4/1/2013,4079.88,5/1/2016
678292,Nov-94,0,45468.38421,4/1/2013,24717.19,4/1/2013
678299,7-Jun,4776,9153.314788,3/1/2014,292.31,5/1/2016
678324,3-Jan,7820,11359.54166,12/1/2012,4875.97,5/1/2016
678339,Jan-89,5926,14602.70889,2/1/2013,5383.13,5/1/2016
678342,Jun-00,6521,8702.099994,3/1/2015,1819.68,3/1/2015
678349,3-Apr,8979,6633.141012,8/1/2013,1455.28,4/1/2016
678381,Jan-00,5616,7003.472825,1/1/2014,586.56,5/1/2016
678399,May-86,10440,3221.596149,10/1/2012,409.04,5/1/2016
678451,Nov-97,6393,13606.73333,1/1/2012,133.96,2/1/2015
678461,Dec-95,3132,32075.26068,11/1/2012,19764.34,10/1/2012
678473,Feb-00,2455,29618.99,11/1/2015,2416.54,4/1/2016
678492,Nov-00,6151,9238.49407,2/1/2013,3526.01,4/1/2016
678498,Dec-92,27548,34319.46002,3/1/2016,571.21,3/1/2016
678514,May-91,19431,15034.64269,3/1/2014,418.35,3/1/2014
678531,Oct-00,4378,6755.408929,12/1/2012,2911.21,5/1/2016
678533,Mar-00,4752,5852.490619,10/1/2013,973.1,4/1/2016
678544,Dec-89,36067,13291.49,12/1/2012,635.42,4/1/2013
678561,Jul-97,9705,14638.00998,3/1/2016,243.78,3/1/2016
678588,6-Apr,18476,18210.2885,3/1/2014,530.76,8/1/2015
678592,4-May,12821,8768.308697,8/1/2014,2781.74,9/1/2015
678614,6-Dec,4941,4308.299999,2/1/2016,142.74,2/1/2016
678681,Nov-96,3985,3474.066047,2/1/2014,199.45,2/1/2014
678697,Feb-90,4369,21281.69488,3/1/2014,8343.75,5/1/2016
678700,Aug-97,6150,5551.267416,3/1/2014,159.89,3/1/2014
678703,Jun-79,30889,5078.62,6/1/2012,324.42,11/1/2012
678719,Jul-70,991,3275.272613,3/1/2014,108.85,8/1/2014
678744,May-97,7337,11163.54473,3/1/2014,329.42,4/1/2016
678747,Apr-91,12551,15472.85909,3/1/2016,257.34,2/1/2016
678777,Nov-97,4413,9992.312408,3/1/2014,283.65,1/1/2016
678788,May-00,6482,12080.82764,3/1/2014,347.23,3/1/2014
678796,Sep-99,19691,15989.58,1/1/2013,675.11,4/1/2016
678825,Nov-94,12425,6770.317654,3/1/2014,2588.34,2/1/2014
678829,Sep-64,21965,6403.612084,5/1/2012,4001.35,5/1/2012
678843,3-Sep,1255,411.77,5/1/2011,120.64,8/1/2011
678850,1-Jan,12701,12369.03462,2/1/2013,3703.27,2/1/2013
678853,Apr-94,22671,33720.94128,7/1/2013,16418.19,3/1/2016
678881,Jan-96,17455,21871.92426,5/1/2013,11977.22,5/1/2013
678894,Jul-92,23754,17330.60631,3/1/2014,506.9,12/1/2014
678898,Sep-96,14275,16162.08166,9/1/2011,13517.45,10/1/2012
678900,Apr-74,2944,6093.314544,9/1/2011,5133.34,9/1/2011
678904,5-Jan,11161,11677.75267,4/1/2016,194.58,5/1/2016
678910,Aug-96,7350,11147.58693,3/1/2014,925.1,5/1/2016
678920,3-Mar,659,2689.97,1/1/2015,649.05,5/1/2016
678924,Nov-98,3865,3218.220761,12/1/2012,808.92,12/1/2012
679000,Aug-92,9593,17684.254,11/1/2013,831.21,11/1/2015
679002,Feb-91,14017,13129.38,6/1/2011,326.66,4/1/2016
679022,Jan-90,9140,7199.84,8/1/2012,424.01,5/1/2016
679025,Jan-97,20043,5186.963043,3/1/2016,85.82,3/1/2016
679046,Aug-95,11513,10297.35,5/1/2012,200.33,9/1/2012
679053,May-94,5547,1484.98,10/1/2011,212.48,5/1/2016
679067,Jul-94,4366,7714.592298,3/1/2016,128.37,5/1/2016
679069,1-Jul,7709,10316.05309,5/1/2012,6436.81,5/1/2012
679090,Aug-93,1114,2599.688656,3/1/2012,1753.21,2/1/2012
679103,Sep-96,16339,11865.32,7/1/2013,423.78,5/1/2016
679105,Apr-93,40772,16837.05104,4/1/2014,556.81,10/1/2015
679109,Dec-98,29661,16678.48999,3/1/2016,277.67,3/1/2016
679119,3-Mar,2899,6224.393592,3/1/2016,103.14,5/1/2016
679122,Jun-97,4105,9825.882098,3/1/2014,300.45,1/1/2015
679146,May-93,12154,11281.6,6/1/2011,10814.35,10/1/2012
679153,Jan-00,5340,8580.146466,10/1/2013,254.79,8/1/2015
679159,4-Jun,10957,10724.06148,9/1/2011,9540.55,4/1/2016
679170,Aug-90,33629,13639.45184,10/1/2012,6585.62,5/1/2016
679178,Apr-00,8590,8299.599513,6/1/2013,270.74,6/1/2013
679185,Dec-99,17108,19762.27944,5/1/2012,12221.76,2/1/2015
679192,Jan-94,43144,19039.05306,3/1/2014,442.03,3/1/2014
679227,Nov-98,25881,42260.36545,3/1/2014,1222.17,3/1/2014
679239,Mar-94,58923,28981.17,10/1/2013,32.06,2/1/2014
679279,Jul-86,82739,10371.77693,3/1/2014,317.67,3/1/2014
679309,May-96,8867,10941.96761,6/1/2012,6778.4,4/1/2014
679332,Jun-95,36104,3115.852668,3/1/2014,93.78,3/1/2014
